experiment,file,target,peer_key,lat_band,elev_band,split,fold,peer_coverage,arm,net_benefit,precision_at_25,spearman,n,event_rate,git_sha,dirty,seed,content_hash
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,climatology,0.0,0.11025886864813039,0.0,1043,0.11025886864813039,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,linear,-0.014860977948226273,0.4,0.33043649884645143,1043,0.11025886864813039,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,boosted,0.025647171620325985,0.4,0.45617581465679985,1043,0.11025886864813039,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,zero,0.0,0.10103420843277645,0.0,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,persistence,-0.10123309466984884,0.52,0.44900093030172833,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,climatology,0.0,0.10103420843277645,0.0,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,linear,-0.06046141607000795,0.52,0.3077210168536054,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,boosted,0.006563245823389022,0.56,0.3602024649631564,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,zero,0.0,0.15508021390374332,0.0,748,0.15508021390374332,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,persistence,0.027740641711229953,0.24,0.35853948332503444,748,0.15508021390374332,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,climatology,0.0,0.15508021390374332,0.0,748,0.15508021390374332,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,linear,0.0066844919786096255,0.28,0.39243071752271375,748,0.15508021390374332,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev2000.result.json,level_z,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,boosted,0.0066844919786096255,0.36,0.2104640329127897,748,0.15508021390374332,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Benue_River_Basin,1.0,zero,0.0,0.4876325088339223,0.0,566,0.4876325088339223,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Benue_River_Basin,1.0,persistence,0.2318904593639576,0.52,0.24680009086650945,566,0.4876325088339223,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Benue_River_Basin,1.0,climatology,0.0,0.4876325088339223,0.0,566,0.4876325088339223,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Benue_River_Basin,1.0,linear,0.1267667844522968,0.48,0.2279398302225783,566,0.4876325088339223,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Benue_River_Basin,1.0,boosted,0.07376325088339222,0.68,0.18567863070192725,566,0.4876325088339223,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kaduna_Grain_Belt,1.0,zero,0.0,0.07861936720997123,0.0,1043,0.07861936720997123,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kaduna_Grain_Belt,1.0,persistence,-0.07238734419942472,0.2,0.34972040077535227,1043,0.07861936720997123,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kaduna_Grain_Belt,1.0,climatology,0.0,0.07861936720997123,0.0,1043,0.07861936720997123,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kaduna_Grain_Belt,1.0,linear,-0.010306807286673058,0.16,0.29766963876284025,1043,0.07861936720997123,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kaduna_Grain_Belt,1.0,boosted,-0.004554170661553213,0.12,0.20207852130489465,1043,0.07861936720997123,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,zero,0.0,0.04852824184566428,0.0,1257,0.04852824184566428,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,persistence,-0.11714399363564042,0.24,0.26259294089419166,1257,0.04852824184566428,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,climatology,0.0,0.04852824184566428,0.0,1257,0.04852824184566428,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,linear,-0.004176610978520286,0.2,0.17276323583245362,1257,0.04852824184566428,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,boosted,-0.005568814638027049,0.08,0.25258519683169894,1257,0.04852824184566428,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kenya_Rift_Valley,0.47151681537405626,zero,0.0,0.2874331550802139,0.0,748,0.2874331550802139,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kenya_Rift_Valley,0.47151681537405626,persistence,0.08455882352941177,0.32,0.29354711337010714,748,0.2874331550802139,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kenya_Rift_Valley,0.47151681537405626,climatology,0.0,0.2874331550802139,0.0,748,0.2874331550802139,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kenya_Rift_Valley,0.47151681537405626,linear,0.04913101604278076,0.36,0.15348033144121287,748,0.2874331550802139,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat20-elev1000.result.json,within_xy,geo_month,20.0,1000.0,spatial,Kenya_Rift_Valley,0.47151681537405626,boosted,0.023395721925133686,0.16,-0.04359937052996261,748,0.2874331550802139,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Benue_River_Basin,1.0,zero,0.0,0.22614840989399293,0.0,566,0.22614840989399293,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Benue_River_Basin,1.0,persistence,0.05874558303886926,0.24,0.19694574696919986,566,0.22614840989399293,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Benue_River_Basin,1.0,climatology,0.0,0.22614840989399293,0.0,566,0.22614840989399293,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Benue_River_Basin,1.0,linear,0.0181095406360424,0.2,0.1687934095639152,566,0.22614840989399293,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Benue_River_Basin,1.0,boosted,0.014575971731448761,0.36,0.227083646658993,566,0.22614840989399293,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,zero,0.0,0.06040268456375839,0.0,1043,0.06040268456375839,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,persistence,-0.10786193672099713,0.16,0.35988682517352705,1043,0.06040268456375839,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,climatology,0.0,0.06040268456375839,0.0,1043,0.06040268456375839,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,linear,-0.025886864813039305,0.04,0.19866020563769046,1043,0.06040268456375839,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,boosted,-0.005752636625119847,0.16,0.17953626677992482,1043,0.06040268456375839,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,zero,0.0,0.046937151949085126,0.0,1257,0.046937151949085126,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,persistence,-0.1292760540970565,0.24,0.26627553346797816,1257,0.046937151949085126,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,climatology,0.0,0.046937151949085126,0.0,1257,0.046937151949085126,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,linear,-0.008750994431185362,0.2,0.07647146310675508,1257,0.046937151949085126,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,boosted,-0.004176610978520286,0.0,0.26987379882504764,1257,0.046937151949085126,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,zero,0.0,0.4505347593582888,0.0,748,0.4505347593582888,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,persistence,0.17078877005347595,0.76,0.2034228888451717,748,0.4505347593582888,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,climatology,0.0,0.4505347593582888,0.0,748,0.4505347593582888,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,linear,0.1106283422459893,0.68,0.17215500299678685,748,0.4505347593582888,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat90-elev2000.result.json,within_xy,geo_month,90.0,2000.0,spatial,Kenya_Rift_Valley,0.5483870967741935,boosted,0.06985294117647059,0.48,0.0552420372392951,748,0.4505347593582888,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,zero,0.0,0.11343283582089553,0.0,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,persistence,0.010199004975124382,0.4,0.5976023549305488,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,climatology,0.0,0.11343283582089553,0.0,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,linear,0.015174129353233833,0.44,0.576466826469786,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,boosted,0.02835820895522388,0.48,0.5701072313876301,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,zero,0.0,0.10103420843277645,0.0,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,persistence,-0.081145584725537,0.64,0.47796651038543586,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,climatology,0.0,0.10103420843277645,0.0,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,linear,-0.03579952267303102,0.64,0.4347845599764436,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev1000.result.json,level_z,geo_month,5.0,1000.0,spatial,Kano_Sudan_Savannah,1.0,boosted,0.006762132060461414,0.56,0.32408498689108106,1257,0.10103420843277645,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Benue_River_Basin,1.0,zero,0.0,0.10247349823321555,0.0,566,0.10247349823321555,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Benue_River_Basin,1.0,persistence,-0.04991166077738517,0.12,0.14426501121519728,566,0.10247349823321555,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Benue_River_Basin,1.0,climatology,0.0,0.10247349823321555,0.0,566,0.10247349823321555,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Benue_River_Basin,1.0,linear,-0.003975265017667845,0.12,0.10770848130990725,566,0.10247349823321555,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Benue_River_Basin,1.0,boosted,-0.009717314487632508,0.12,0.1399110957571197,566,0.10247349823321555,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,zero,0.0,0.2080536912751678,0.0,1043,0.2080536912751678,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,persistence,0.05465004793863855,0.48,0.3646767123851541,1043,0.2080536912751678,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,climatology,0.0,0.2080536912751678,0.0,1043,0.2080536912751678,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,linear,0.03667305848513902,0.4,0.32577787096094996,1043,0.2080536912751678,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kaduna_Grain_Belt,1.0,boosted,0.031879194630872486,0.52,0.2742417563087584,1043,0.2080536912751678,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,zero,0.0,0.042163882259347654,0.0,1257,0.042163882259347654,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,persistence,-0.10342084327764518,0.32,0.3160369050266852,1257,0.042163882259347654,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,climatology,0.0,0.042163882259347654,0.0,1257,0.042163882259347654,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,linear,-0.00815433571996818,0.32,0.2589496450329886,1257,0.042163882259347654,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kano_Sudan_Savannah,1.0,boosted,-0.001591089896579156,0.2,0.32462732107084175,1257,0.042163882259347654,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kenya_Rift_Valley,0.4200411805078929,zero,0.0,0.19562243502051985,0.0,731,0.19562243502051985,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kenya_Rift_Valley,0.4200411805078929,persistence,0.011627906976744186,0.28,0.20211742412914693,731,0.19562243502051985,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kenya_Rift_Valley,0.4200411805078929,climatology,0.0,0.19562243502051985,0.0,731,0.19562243502051985,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kenya_Rift_Valley,0.4200411805078929,linear,0.01196990424076607,0.32,0.12832192011226543,731,0.19562243502051985,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-within_xy-lat10-elev2000.result.json,within_xy,geo_month,10.0,2000.0,spatial,Kenya_Rift_Valley,0.4200411805078929,boosted,0.0023939808481532147,0.16,0.07429016175326246,731,0.19562243502051985,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Benue_River_Basin,1.0,zero,0.0,0.13427561837455831,0.0,566,0.13427561837455831,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Benue_River_Basin,1.0,persistence,-0.003975265017667845,0.04,0.15748526186097336,566,0.13427561837455831,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Benue_River_Basin,1.0,climatology,0.0,0.13427561837455831,0.0,566,0.13427561837455831,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Benue_River_Basin,1.0,linear,-0.004416961130742053,0.04,0.16050422513600013,566,0.13427561837455831,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Benue_River_Basin,1.0,boosted,-0.0004416961130742046,0.24,0.1727528731945647,566,0.13427561837455831,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kaduna_Grain_Belt,1.0,zero,0.0,0.11025886864813039,0.0,1043,0.11025886864813039,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kaduna_Grain_Belt,1.0,persistence,0.0038350910834132335,0.44,0.5547172647532479,1043,0.11025886864813039,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kaduna_Grain_Belt,1.0,climatology,0.0,0.11025886864813039,0.0,1043,0.11025886864813039,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kaduna_Grain_Belt,1.0,linear,0.0067114093959731586,0.52,0.4844345314870111,1043,0.11025886864813039,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kaduna_Grain_Belt,1.0,boosted,0.021332694151486097,0.4,0.4564324403228333,1043,0.11025886864813039,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kano_Sudan_Savannah,0.8588322246858833,zero,0.0,0.09742351046698873,0.0,1242,0.09742351046698873,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kano_Sudan_Savannah,0.8588322246858833,persistence,-0.08494363929146538,0.6,0.3660254161247877,1242,0.09742351046698873,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kano_Sudan_Savannah,0.8588322246858833,climatology,0.0,0.09742351046698873,0.0,1242,0.09742351046698873,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kano_Sudan_Savannah,0.8588322246858833,linear,-0.07930756843800321,0.48,0.2800929131291447,1242,0.09742351046698873,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kano_Sudan_Savannah,0.8588322246858833,boosted,0.004830917874396136,0.56,0.33854207019725135,1242,0.09742351046698873,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kenya_Rift_Valley,0.25188743994509266,zero,0.0,0.17929292929292928,0.0,396,0.17929292929292928,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kenya_Rift_Valley,0.25188743994509266,persistence,0.029040404040404047,0.32,0.21926621897777301,396,0.17929292929292928,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kenya_Rift_Valley,0.25188743994509266,climatology,0.0,0.17929292929292928,0.0,396,0.17929292929292928,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kenya_Rift_Valley,0.25188743994509266,linear,0.023989898989898985,0.32,0.2143905853139559,396,0.17929292929292928,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat90-elev500.result.json,level_z,geo_month,90.0,500.0,spatial,Kenya_Rift_Valley,0.25188743994509266,boosted,0.00505050505050505,0.44,0.2674215291859935,396,0.17929292929292928,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,zero,0.0,0.11343283582089553,0.0,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,persistence,0.010447761194029855,0.48,0.579236192680697,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,climatology,0.0,0.11343283582089553,0.0,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,linear,0.016169154228855724,0.48,0.5757179747062013,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kaduna_Grain_Belt,0.9640035118525022,boosted,0.028855721393034828,0.32,0.47934457708435674,1005,0.11343283582089553,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kano_Sudan_Savannah,0.20842572062084258,zero,0.0,0.05747126436781609,0.0,261,0.05747126436781609,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kano_Sudan_Savannah,0.20842572062084258,persistence,-0.14559386973180075,0.08,0.3976300772909687,261,0.05747126436781609,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kano_Sudan_Savannah,0.20842572062084258,climatology,0.0,0.05747126436781609,0.0,261,0.05747126436781609,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kano_Sudan_Savannah,0.20842572062084258,linear,-0.11877394636015326,0.16,0.3302076794838048,261,0.05747126436781609,db654a6,False,42,6c832dc27417
E04-band-sweep,E04-level_z-lat5-elev500.result.json,level_z,geo_month,5.0,500.0,spatial,Kano_Sudan_Savannah,0.20842572062084258,boosted,-0.022988505747126436,0.12,0.3555159589905576,261,0.05747126436781609,db654a6,False,42,6c832dc27417
