hhid,intervention_level,predicted_intervention_level,risk_score,yield,land_size,household_size,used_fertilizer,household_max_education,has_extension_access,shock_level,asset_score,transport_cost,received_credit,zone
29089,1,0,0.0,0.22593992352956055,14046.86,14,0,51.0,0,2.0,18.0,0.0,0.0,1
29090,0,0,0.0,0.16331633066932735,14046.86,6,0,34.0,0,2.0,12.0,0.0,0.0,1
29091,1,0,0.0,0.18946353114091494,0.0,13,0,51.0,0,2.0,21.0,0.0,0.0,1
29092,1,0,0.0,0.12472678893851563,20000.0,15,0,51.0,0,2.0,22.0,0.0,0.0,1
29094,1,1,0.5,0.09326682680949355,0.0,9,0,26.0,0,2.0,8.0,0.0,0.0,1
29096,0,0,0.0,0.638787156119581,10000.0,8,0,26.0,0,2.0,5.0,0.0,0.0,1
29097,0,0,0.0,0.0706547338671691,10000.0,3,0,0.0,0,2.0,4.0,0.0,0.0,1
29099,1,0,0.0,0.1396663490580394,24046.86,8,0,51.0,0,2.0,15.0,500.0,0.0,1
29100,2,2,1.0,0.04696511431308823,4046.86,2,0,51.0,0,2.0,4.0,0.0,0.0,1
29101,1,0,0.0,0.4417498706483648,30000.0,10,1,51.0,0,2.0,14.0,1000.0,0.0,1
29103,1,0,0.0,0.15153118603686863,30000.0,3,0,51.0,0,2.0,8.0,0.0,0.0,1
29104,1,0,0.0,0.24723588292730858,0.0,13,0,51.0,0,2.0,13.0,0.0,0.0,1
29108,0,0,0.0,1.3356418501113034,10000.0,13,1,41.0,0,2.0,4.0,500.0,0.0,1
29109,0,0,0.0,0.676390898653119,7500.0,10,1,26.0,0,2.0,21.0,0.0,0.0,1
29110,1,1,0.5,0.030749384297058324,1200.0,2,0,23.0,0,0.0,3.0,0.0,0.0,1
29111,1,0,0.0,0.647198923060992,30050.0,7,1,26.0,0,2.0,8.0,0.0,0.0,1
29112,0,0,0.0,0.8400331738875318,4500.0,6,1,16.0,0,1.0,12.0,3000.0,0.0,1
29113,1,1,0.5,0.05828185103158876,0.0,2,0,0.0,0,2.0,5.0,0.0,0.0,1
29115,0,1,0.5,0.08131623885289892,0.0,4,1,26.0,0,2.0,10.0,300.0,0.0,1
29116,0,0,0.0,0.13476714943374937,9400.0,8,1,34.0,0,2.0,30.0,0.0,0.0,1
29118,0,0,0.0,0.16776271641390417,0.0,10,0,42.0,0,2.0,9.0,0.0,0.0,1
29119,2,2,1.0,0.01738828029907842,1500.0,6,0,26.0,0,2.0,7.0,500.0,0.0,1
29120,0,0,0.0,0.1311074029555672,2200.0,3,0,42.0,0,1.0,13.0,0.0,0.0,1
29122,1,1,0.5,0.02722351717462677,22350.0,6,0,26.0,0,1.0,9.0,2000.0,0.0,1
29123,1,1,0.5,0.0428662464006916,17400.0,3,1,26.0,0,2.0,12.0,0.0,0.0,1
29124,0,0,0.0,0.1174517234816583,2400.0,10,1,26.0,0,1.0,18.0,5000.0,0.0,1
29127,0,0,0.0,0.5571796371559778,10000.0,5,1,26.0,0,2.0,22.0,0.0,0.0,1
29128,2,2,1.0,0.008127313230480554,10000.0,4,1,26.0,0,2.0,4.0,0.0,0.0,1
29130,1,1,0.5,0.05812795848944483,5000.0,4,1,26.0,0,2.0,5.0,200.0,0.0,1
29131,2,2,1.0,0.019429548457293853,2500.0,7,0,25.0,0,0.0,8.0,0.0,0.0,1
29132,0,0,0.0,0.2648775107834344,4000.0,1,0,0.0,0,2.0,9.0,0.0,0.0,1
29133,1,0,0.0,0.175249812634383,0.0,11,0,43.0,0,2.0,20.0,0.0,0.0,1
29139,0,0,0.0,0.09732287237228243,10000.0,8,1,16.0,1,2.0,13.0,200.0,0.0,1
29142,1,0,0.0,0.12876641771825909,10000.0,9,1,26.0,0,2.0,17.0,1500.0,0.0,1
29144,1,1,0.5,0.2695256348826066,4046.86,1,1,0.0,0,2.0,4.0,2000.0,0.0,1
29147,1,1,0.5,0.1596155354475535,14046.86,7,0,26.0,0,2.0,3.0,1200.0,0.0,1
29148,1,1,0.5,0.14080654745483448,0.0,7,0,34.0,0,2.0,9.0,500.0,0.0,1
29149,1,1,0.5,0.272200779397107,0.0,7,0,26.0,0,2.0,3.0,0.0,0.0,1
29150,0,0,0.0,0.15564187417322156,21024.0,8,1,43.0,0,2.0,7.0,2000.0,0.0,1
29151,1,1,0.5,0.3469662141648957,10000.0,3,1,26.0,0,1.0,4.0,200.0,0.0,1
29152,1,1,0.5,0.06167319374633815,20000.0,8,1,26.0,0,2.0,4.0,1000.0,0.0,1
29153,1,1,0.5,0.11174849139536616,10000.0,6,1,26.0,0,2.0,5.0,1000.0,0.0,1
29154,1,1,0.5,0.10417539489758314,8093.72,5,0,25.0,0,2.0,4.0,1000.0,0.0,1
29155,1,1,0.5,0.10917112061456238,8093.72,6,1,26.0,0,2.0,3.0,500.0,0.0,1
29156,1,0,0.0,0.5461866192223666,8093.72,2,1,26.0,0,2.0,3.0,1000.0,0.0,1
29160,0,0,0.0,0.1681318153432291,10000.0,3,1,43.0,0,2.0,17.0,0.0,0.0,1
29161,1,1,0.5,0.4155721806975841,8093.72,6,1,43.0,0,2.0,21.0,0.0,0.0,1
29162,2,2,1.0,0.05012940800761125,8093.72,5,0,34.0,0,2.0,11.0,0.0,0.0,1
29163,1,1,0.5,0.06596911171044392,8093.72,2,0,26.0,0,2.0,3.0,0.0,0.0,1
29165,1,1,0.5,0.5494661316166357,4046.86,5,1,25.0,0,2.0,4.0,600.0,0.0,1
29166,2,2,1.0,0.04191162663631281,4046.86,7,0,26.0,0,1.0,5.0,0.0,0.0,1
29167,1,1,0.5,0.21312007794105706,8093.72,13,1,26.0,0,2.0,17.0,7500.0,0.0,1
29169,1,1,0.5,0.10821596871816698,0.0,7,0,51.0,0,2.0,12.0,0.0,0.0,1
29170,0,0,0.0,0.4022795843110962,10000.0,5,0,0.0,0,2.0,6.0,0.0,0.0,1
29171,0,1,0.5,0.15097216927182616,10000.0,6,1,22.0,0,2.0,3.0,3200.0,0.0,1
29172,2,2,1.0,0.05315755900489049,10000.0,6,0,51.0,0,2.0,4.0,0.0,0.0,1
29173,1,1,0.5,0.1871213715996538,10000.0,5,0,21.0,0,2.0,4.0,1600.0,0.0,1
29174,1,0,0.0,0.1856297799668341,8093.72,8,0,52.0,0,2.0,22.0,0.0,0.0,1
29175,0,0,0.0,0.2618091020132283,0.0,5,1,26.0,0,1.0,14.0,500.0,0.0,1
29176,1,1,0.5,0.17581718612646446,0.0,7,0,22.0,0,2.0,7.0,0.0,0.0,1
29178,0,0,0.0,0.18677468344880824,16187.44,8,1,43.0,0,2.0,12.0,3200.0,0.0,1
29179,0,0,0.0,0.485337030439942,12140.58,15,1,41.0,0,2.0,42.0,1000.0,0.0,1
29181,0,0,0.0,0.1996176114890709,28093.72,5,1,34.0,1,2.0,3.0,15000.0,0.0,1
29182,0,0,0.0,0.6723442402510086,10000.0,4,1,41.0,1,2.0,10.0,3000.0,0.0,1
29185,1,0,0.0,0.1513827383952501,40000.0,11,1,43.0,1,2.0,17.0,2500.0,0.0,1
29186,2,2,1.0,0.006847907964116962,0.0,15,0,51.0,0,2.0,9.0,0.0,0.0,1
29187,1,1,0.5,0.04589732355648567,7500.0,7,0,26.0,0,2.0,5.0,0.0,0.0,1
29188,0,0,0.0,0.1907566321245514,30000.0,9,1,43.0,1,2.0,36.0,0.0,0.0,1
29189,1,1,0.5,0.05117727237365707,12400.0,4,0,41.0,0,2.0,14.0,0.0,0.0,1
29193,1,1,0.5,0.1924848669102387,10000.0,10,0,35.0,1,2.0,6.0,0.0,0.0,1
29194,0,0,0.0,0.15449276859327574,8500.0,14,1,52.0,0,2.0,9.0,3000.0,0.0,1
29195,1,1,0.5,0.0375829957823527,20400.0,6,1,35.0,0,2.0,18.0,0.0,0.0,1
29196,0,0,0.0,0.16985643094169947,9900.0,9,0,0.0,0,2.0,23.0,1500.0,0.0,1
29198,1,0,0.0,0.25885361660764067,20800.0,7,1,0.0,0,0.0,10.0,1000.0,0.0,1
29199,0,0,0.0,0.22365110427732737,14225.0,7,0,24.0,0,2.0,16.0,1000.0,0.0,1
29200,0,0,0.0,0.36986141914361237,10000.0,10,0,26.0,0,2.0,12.0,0.0,0.0,1
29202,0,0,0.0,0.12165604079090127,9000.0,6,0,16.0,0,0.0,6.0,0.0,0.0,1
29203,1,1,0.5,0.024834201253270943,4500.0,9,0,16.0,0,0.0,11.0,0.0,0.0,1
29204,0,0,0.0,0.24055258897202325,30000.0,8,0,34.0,0,2.0,7.0,0.0,0.0,1
29217,2,2,1.0,0.0030138858733072572,10000.0,7,1,42.0,1,2.0,19.0,0.0,0.0,1
29219,0,0,0.0,0.3334597117003936,24046.86,4,1,51.0,1,2.0,19.0,2000.0,0.0,1
29220,1,0,0.0,0.07754300250724225,9100.0,8,1,51.0,0,1.0,15.0,1000.0,0.0,1
29224,0,0,0.0,0.12016529043592374,2000.0,7,0,26.0,0,2.0,43.0,0.0,0.0,1
30041,0,0,0.0,1.0274947051189105,850.0,3,0,26.0,0,2.0,12.0,0.0,0.0,4
30043,0,0,0.0,0.12799080555845782,0.0,3,0,43.0,1,2.0,38.0,0.0,0.0,4
30045,0,0,0.0,0.07613957802458805,0.0,2,0,41.0,0,2.0,36.0,0.0,0.0,4
30047,1,1,0.5,0.008416046850307737,0.0,1,0,0.0,0,2.0,4.0,0.0,0.0,4
30081,0,0,0.0,0.6679926212362379,0.0,7,0,26.0,0,2.0,18.0,0.0,0.0,4
30084,0,0,0.0,1.3750429700928155,0.0,2,0,26.0,0,0.0,24.0,0.0,0.0,4
30085,0,0,0.0,0.27494941788844846,0.0,5,0,26.0,0,2.0,10.0,0.0,0.0,4
30086,1,1,0.5,0.0271794651360406,0.0,7,0,42.0,0,2.0,40.0,0.0,0.0,4
30090,1,1,0.5,0.2825946338505389,800.0,2,0,26.0,0,2.0,18.0,0.0,0.0,4
30091,0,0,0.0,0.8108458744161909,4046.86,5,0,41.0,0,2.0,15.0,0.0,0.0,4
30093,0,0,0.0,0.41137873583314477,0.0,6,0,26.0,0,2.0,5.0,0.0,0.0,4
30097,0,0,0.0,0.27722333111554665,0.0,5,0,26.0,0,2.0,11.0,0.0,0.0,4
30100,0,0,0.0,0.45621934628689026,0.0,4,0,21.0,0,2.0,5.0,0.0,0.0,4
30105,0,0,0.0,0.10552975939214858,0.0,5,0,26.0,0,2.0,16.0,0.0,0.0,4
30106,0,0,0.0,0.5159958720330237,0.0,6,0,25.0,0,0.0,20.0,0.0,0.0,4
30108,0,0,0.0,0.32930354536601003,0.0,5,0,26.0,0,2.0,14.0,0.0,0.0,4
30122,2,2,1.0,0.0443522284602819,1550.0,6,0,26.0,0,2.0,13.0,0.0,0.0,4
30123,1,0,0.0,2.7728016657936454,1150.0,5,0,42.0,0,2.0,18.0,0.0,0.0,4
30124,0,0,0.0,0.48035866780529457,1000.0,4,0,41.0,0,2.0,9.0,0.0,0.0,4
30127,0,0,0.0,0.0776602940629615,550.0,4,0,26.0,0,2.0,7.0,0.0,0.0,4
30128,1,1,0.5,0.9634531430822018,450.0,10,0,42.0,0,2.0,36.0,0.0,0.0,4
30129,1,1,0.5,0.19614016667071824,500.0,1,0,0.0,0,1.0,3.0,0.0,0.0,4
30130,0,0,0.0,0.9141343581953958,870.0,2,0,28.0,0,2.0,23.0,0.0,0.0,4
30132,1,1,0.5,0.10366301363709345,320.0,1,0,12.0,0,1.0,8.0,0.0,0.0,4
30133,1,1,0.5,0.02589948926207175,300.0,8,0,26.0,0,2.0,22.0,0.0,0.0,4
30134,2,2,1.0,0.03299241174529858,1000.0,3,0,26.0,1,2.0,26.0,0.0,0.0,4
30135,1,0,0.0,0.6880165816333353,350.0,5,0,28.0,0,2.0,13.0,0.0,0.0,4
30138,1,1,0.5,0.04769921486760363,1430.0,1,0,0.0,0,1.0,7.0,0.0,0.0,4
30139,1,1,0.5,0.05442486351646682,1530.0,5,0,26.0,0,2.0,17.0,0.0,0.0,4
30140,0,0,0.0,0.1477689091752767,560.0,3,0,26.0,0,2.0,11.0,0.0,0.0,4
39006,1,1,0.5,0.9336214398466782,0.0,1,0,0.0,0,1.0,2.0,0.0,0.0,4
39012,2,2,1.0,0.033514560214493186,1250.0,6,1,41.0,1,2.0,20.0,2500.0,0.0,4
39013,0,0,0.0,0.2104638798950261,400.0,4,1,26.0,0,2.0,14.0,0.0,0.0,4
39014,0,0,0.0,0.0958265502441912,1600.0,3,1,26.0,0,2.0,6.0,2000.0,0.0,4
39017,0,0,0.0,0.8558206626362288,5050.0,5,0,26.0,0,2.0,28.0,0.0,0.0,4
39018,1,1,0.5,0.25432358018770584,850.0,9,0,26.0,0,2.0,17.0,0.0,0.0,4
39039,0,0,0.0,0.18881818696776873,50.0,5,0,26.0,0,0.0,10.0,0.0,0.0,4
39042,1,1,0.5,0.2953164655532921,100.0,4,0,16.0,0,1.0,5.0,0.0,0.0,4
39045,1,1,0.5,0.033627369754861344,0.0,8,0,26.0,1,2.0,11.0,0.0,0.0,4
39052,0,0,0.0,0.08543823100498979,3237.4880000000003,4,0,16.0,0,2.0,18.0,0.0,0.0,4
39053,1,1,0.5,0.1987096686954634,404.68600000000004,7,0,42.0,0,2.0,32.0,0.0,0.0,4
39072,0,0,0.0,0.3400164145855317,0.0,5,0,26.0,0,2.0,5.0,0.0,0.0,4
39077,2,2,1.0,0.021961932650073207,0.0,1,0,16.0,0,2.0,1.0,0.0,0.0,4
39079,1,1,0.5,0.0009019844014459678,700.0,4,0,16.0,0,2.0,4.0,0.0,0.0,4
39080,2,2,1.0,0.02014401255588279,0.0,1,0,0.0,0,2.0,3.0,0.0,0.0,4
39081,0,0,0.0,0.4725555378226241,0.0,2,0,23.0,0,2.0,20.0,0.0,0.0,4
39082,0,0,0.0,0.4276245456489203,0.0,4,0,42.0,0,2.0,16.0,0.0,0.0,4
39083,0,0,0.0,0.6668000266720011,0.0,1,0,41.0,0,2.0,8.0,0.0,0.0,4
39087,1,0,0.0,0.36392526261224595,900.0,2,0,41.0,0,2.0,33.0,0.0,0.0,4
39088,0,0,0.0,0.1970831690973591,1950.0,2,0,26.0,0,2.0,7.0,0.0,0.0,4
39090,1,0,0.0,1.127039942295555,0.0,5,0,25.0,0,2.0,19.0,0.0,0.0,4
39093,0,0,0.0,1.1647545279832274,0.0,7,0,42.0,0,2.0,24.0,0.0,0.0,4
39096,1,0,0.0,0.612088752869166,0.0,5,0,26.0,0,2.0,11.0,0.0,0.0,4
39103,1,0,0.0,0.0847152481027816,1300.0,5,0,26.0,0,2.0,19.0,0.0,0.0,4
39106,0,0,0.0,0.08380543729677181,1000.0,3,0,26.0,0,2.0,5.0,0.0,0.0,4
39111,1,0,0.0,0.0599061690228622,1000.0,5,0,26.0,0,2.0,8.0,0.0,0.0,4
39116,1,1,0.5,0.05296610958249354,1214.058,4,0,22.0,0,2.0,16.0,0.0,0.0,4
39118,2,2,1.0,0.01789136238996074,0.0,2,0,21.0,0,2.0,9.0,0.0,0.0,4
39127,0,0,0.0,0.2115974344031265,4291.860000000001,6,0,26.0,0,2.0,26.0,0.0,0.0,4
39128,0,0,0.0,0.6045638430219098,150.0,6,0,26.0,0,2.0,16.0,0.0,0.0,4
39135,1,1,0.5,0.6250642743371781,100.0,3,0,23.0,0,2.0,3.0,0.0,0.0,4
39137,1,1,0.5,1.5695635957918281,0.0,5,0,26.0,0,2.0,12.0,0.0,0.0,4
39139,1,1,0.5,0.019295334388144948,1450.0,7,0,26.0,0,2.0,16.0,0.0,0.0,4
39140,2,2,1.0,0.042535668209934444,22140.58,7,0,26.0,0,2.0,15.0,0.0,0.0,4
39141,1,1,0.5,0.04518752824220515,1000.0,3,1,25.0,0,2.0,16.0,1000.0,0.0,4
39144,1,1,0.5,0.34080076557475636,250.0,3,0,23.0,0,2.0,2.0,0.0,0.0,4
39146,0,0,0.0,0.20287620063711082,12140.58,2,0,26.0,0,2.0,18.0,0.0,0.0,4
39150,0,0,0.0,1.5118681650960035,1500.0,7,0,26.0,0,2.0,5.0,0.0,0.0,4
39151,1,1,0.5,0.2868507611106862,7284.348,5,0,26.0,0,1.0,19.0,0.0,0.0,4
39155,1,1,0.5,0.25767882910740053,60000.0,5,0,25.0,0,2.0,7.0,0.0,0.0,4
39159,1,0,0.0,0.27212118463422375,850.0,3,0,16.0,0,2.0,12.0,0.0,0.0,4
39166,0,0,0.0,0.11192150571732358,100.0,3,0,22.0,0,1.0,14.0,0.0,0.0,4
39170,0,0,0.0,0.12803308203675465,0.0,3,0,26.0,1,2.0,32.0,0.0,0.0,4
39171,0,0,0.0,0.12896086570751975,1650.0,7,0,26.0,0,2.0,20.0,0.0,0.0,4
39174,0,0,0.0,0.10515509423658592,0.0,5,0,24.0,0,2.0,27.0,0.0,0.0,4
39175,0,0,0.0,0.44566038056763474,1000.0,4,0,24.0,0,2.0,7.0,0.0,0.0,4
39176,1,0,0.0,0.07175612462298807,0.0,5,0,22.0,0,2.0,16.0,0.0,0.0,4
39177,0,0,0.0,0.7596090545399301,0.0,7,0,21.0,0,2.0,20.0,0.0,0.0,4
39186,0,0,0.0,1.205254911413764,2700.0,5,1,42.0,0,2.0,24.0,1500.0,0.0,4
39190,1,1,0.5,0.043802014892685065,0.0,1,0,16.0,0,2.0,4.0,0.0,0.0,4
39193,0,0,0.0,0.6994572211963516,0.0,1,0,12.0,0,2.0,12.0,0.0,0.0,4
40171,1,1,0.5,0.055717756134524954,897.48,5,0,26.0,0,1.0,14.0,0.0,0.0,3
40174,1,1,0.5,0.022964270185074354,1381.34,6,1,26.0,0,2.0,32.0,1000.0,0.0,3
40176,1,1,0.5,0.038109756097560975,3280.0,5,1,26.0,0,0.0,20.0,8500.0,0.0,3
40178,0,0,0.0,0.09562780264285957,0.0,7,0,26.0,0,2.0,7.0,0.0,0.0,3
40180,0,0,0.0,0.17335157696322726,1389.16,7,1,34.0,0,2.0,9.0,1000.0,0.0,3
40202,2,2,1.0,0.009282637754344274,0.0,6,0,26.0,0,2.0,19.0,0.0,0.0,3
40203,0,0,0.0,0.30572064470369553,850.0,3,0,26.0,0,2.0,8.0,0.0,0.0,3
40206,1,1,0.5,0.015184409356744512,4007.8,3,0,26.0,0,2.0,16.0,0.0,0.0,3
40207,0,0,0.0,0.8192090515213348,1911.6,3,0,26.0,0,2.0,11.0,0.0,0.0,3
40208,0,0,0.0,0.10421154535479928,2346.2200000000003,5,0,24.0,0,2.0,24.0,0.0,0.0,3
40209,0,0,0.0,0.13816658416086383,4710.27,3,1,26.0,0,2.0,10.0,4000.0,0.0,3
49004,0,0,0.0,0.0700807613507017,0.0,3,0,16.0,0,2.0,13.0,2000.0,0.0,3
49005,0,0,0.0,1.3714325266758554,444.18,12,0,43.0,0,2.0,42.0,0.0,0.0,3
49006,0,1,0.5,0.2947820237346931,500.0,1,0,26.0,0,2.0,8.0,0.0,0.0,3
49007,0,0,0.0,0.06850009761654227,6118.240000000001,2,1,26.0,0,2.0,7.0,500.0,0.0,3
49008,0,0,0.0,0.1517480910114707,7834.82,5,1,24.0,0,2.0,16.0,700.0,0.0,3
49010,1,1,0.5,0.043980258308616,11332.369999999999,8,0,26.0,0,2.0,33.0,0.0,0.0,3
49013,0,0,0.0,0.12206900314898624,4863.360000000001,2,1,16.0,0,2.0,22.0,1500.0,0.0,3
49019,1,1,0.5,0.0072998903213971926,1124.3,6,0,26.0,0,2.0,27.0,2500.0,0.0,3
49023,0,0,0.0,0.18883626668057807,1826.6499999999999,5,1,26.0,0,2.0,19.0,800.0,0.0,3
49025,1,1,0.5,0.017541631894991278,308.0,3,1,26.0,0,2.0,6.0,1500.0,0.0,3
49026,1,1,0.5,0.12431607748894408,464.93,1,1,16.0,0,2.0,11.0,800.0,0.0,3
49027,0,0,0.0,0.17396018132712396,0.0,5,1,26.0,0,0.0,18.0,4000.0,0.0,3
49030,0,0,0.0,0.08621144644718212,0.0,2,1,26.0,0,2.0,15.0,1000.0,0.0,3
49034,1,1,0.5,0.029785544082605243,0.0,3,0,23.0,0,2.0,15.0,0.0,0.0,3
49035,0,0,0.0,0.17340230346596805,0.0,7,1,26.0,0,2.0,28.0,2500.0,0.0,3
49037,0,0,0.0,0.9643821525009645,155.0,8,1,26.0,0,2.0,15.0,1000.0,0.0,3
49038,0,1,0.5,0.11448983330280271,1091.8,6,1,26.0,0,2.0,11.0,500.0,0.0,3
49039,0,0,0.0,0.6111745643085715,586.21,2,1,23.0,0,2.0,7.0,700.0,0.0,3
49043,0,0,0.0,0.34618846500034617,150.0,7,0,26.0,0,2.0,12.0,0.0,0.0,3
49045,0,0,0.0,0.349770847851709,2100.05,2,1,26.0,0,2.0,21.0,2500.0,0.0,3
49046,0,0,0.0,0.32817452974946637,3000.0,1,0,26.0,0,1.0,7.0,1200.0,0.0,3
49086,0,1,0.5,0.6364553202965914,124.92,1,0,16.0,0,2.0,14.0,0.0,0.0,3
49088,0,0,0.0,0.4891410682840931,500.0,3,0,42.0,0,2.0,12.0,0.0,0.0,3
49090,0,0,0.0,0.42666970076231653,175.78,6,0,34.0,0,2.0,39.0,0.0,0.0,3
49102,0,0,0.0,0.08227176284081364,0.0,4,1,26.0,0,2.0,10.0,3000.0,0.0,3
49104,0,0,0.0,0.1939906879803007,0.0,6,1,26.0,0,2.0,23.0,1000.0,0.0,3
49108,1,1,0.5,0.05334702909465076,374.81,5,0,41.0,0,2.0,18.0,0.0,0.0,3
49111,0,0,0.0,0.3459541622171327,1147.04,4,1,41.0,0,2.0,10.0,2500.0,0.0,3
49112,0,1,0.5,0.28028805521680994,0.0,3,0,43.0,0,2.0,27.0,0.0,0.0,3
49113,0,0,0.0,0.06643670171067341,3538.41,8,1,26.0,0,2.0,43.0,1000.0,0.0,3
49114,1,1,0.5,0.03644349926979807,1000.0,6,1,27.0,0,2.0,28.0,2000.0,0.0,3
49126,0,1,0.5,0.06737598506333922,0.0,3,0,26.0,0,2.0,12.0,0.0,0.0,3
49129,1,2,1.0,0.01717557251908397,1048.0,8,0,42.0,0,2.0,14.0,0.0,0.0,3
49130,0,0,0.0,1.1718419700571368,13255.7,11,1,41.0,0,2.0,25.0,3000.0,0.0,3
49131,0,0,0.0,0.6374060789668388,0.0,7,1,23.0,0,2.0,14.0,5000.0,0.0,3
49132,0,0,0.0,0.12041744715012041,200.0,2,0,16.0,0,2.0,49.0,0.0,0.0,3
49133,0,0,0.0,0.2298025536750408,1600.0,9,1,26.0,0,2.0,49.0,4000.0,0.0,3
49136,0,0,0.0,0.40972354912181896,6658.2,4,1,26.0,1,2.0,14.0,5000.0,0.0,3
49137,0,0,0.0,0.37076179862772185,5035.030000000001,8,1,43.0,0,2.0,6.0,5000.0,0.0,3
50001,2,2,1.0,0.04128413805948877,100.0,4,1,34.0,0,2.0,20.0,0.0,0.0,1
50002,0,0,0.0,0.6172377694283779,40.0,9,1,23.0,0,2.0,10.0,0.0,0.0,1
50003,0,0,0.0,0.31213194956733387,80.0,9,1,26.0,0,2.0,12.0,0.0,0.0,1
50004,0,0,0.0,0.07234327504774193,4046.86,7,1,26.0,0,2.0,17.0,1200.0,0.0,1
50005,0,0,0.0,0.8292469626953392,110.0,11,1,52.0,0,2.0,18.0,1500.0,0.0,1
50006,0,0,0.0,0.17765270420428025,100.0,11,1,26.0,0,2.0,30.0,5000.0,0.0,1
50007,0,0,0.0,0.059956551418246545,0.0,7,1,26.0,0,2.0,13.0,1000.0,0.0,1
50008,1,2,1.0,0.036629515399476724,100.0,8,1,26.0,0,2.0,14.0,0.0,0.0,1
50009,1,1,0.5,0.06473594644840276,50000.0,15,1,31.0,0,2.0,20.0,0.0,0.0,1
50031,0,0,0.0,0.2005984440344066,5050.0,8,0,51.0,1,2.0,8.0,0.0,0.0,1
50032,1,1,0.5,0.054708015505814674,50.0,3,1,51.0,0,2.0,9.0,0.0,0.0,1
50033,0,0,0.0,0.6454163466695274,22140.58,4,1,51.0,1,2.0,13.0,0.0,0.0,1
50034,1,0,0.0,0.21930786438001665,10000.0,15,1,51.0,0,1.0,14.0,0.0,0.0,1
50035,0,0,0.0,0.32156171709302556,24096.86,11,0,0.0,0,1.0,17.0,0.0,0.0,1
50036,0,0,0.0,0.26417024558736957,24046.86,6,1,61.0,0,2.0,17.0,1000.0,0.0,1
50037,1,1,0.5,0.09386969575618301,0.0,6,1,51.0,0,2.0,7.0,0.0,0.0,1
50038,0,0,0.0,0.1643996015129097,28133.72,7,0,51.0,0,0.0,9.0,0.0,0.0,1
50039,2,1,0.5,0.051401385696049795,48193.72,6,0,51.0,0,2.0,13.0,400.0,0.0,1
50040,0,0,0.0,0.20384355313381974,50.0,13,1,51.0,0,1.0,38.0,1000.0,0.0,1
50051,0,0,0.0,0.06292226304616362,10000.0,4,1,52.0,0,2.0,12.0,0.0,0.0,1
50052,0,0,0.0,0.09806805923310778,400.0,4,0,51.0,0,2.0,7.0,0.0,0.0,1
50053,2,2,1.0,0.04366262301457898,0.0,10,1,51.0,0,2.0,10.0,1000.0,0.0,1
50054,0,0,0.0,0.17462360752401634,8093.72,12,0,51.0,0,2.0,12.0,600.0,0.0,1
50055,1,0,0.0,0.17773414089826156,0.0,9,1,51.0,0,2.0,14.0,1000.0,0.0,1
50056,0,0,0.0,0.23507823121823682,100.0,5,1,52.0,0,2.0,8.0,0.0,0.0,1
50057,2,2,1.0,0.03498933655316169,0.0,7,1,51.0,0,2.0,6.0,1500.0,0.0,1
50058,0,0,0.0,0.1828291911134668,100.0,5,1,52.0,0,2.0,17.0,0.0,0.0,1
50059,0,0,0.0,0.7265241872010656,0.0,17,1,51.0,0,2.0,18.0,1000.0,0.0,1
50060,0,0,0.0,0.0881896430083251,0.0,4,1,52.0,0,2.0,6.0,0.0,0.0,1
50091,2,2,1.0,0.047567348247406736,200.0,11,1,51.0,1,2.0,35.0,500.0,0.0,1
50092,1,2,1.0,0.02436770902889024,0.0,4,1,52.0,0,2.0,17.0,0.0,0.0,1
50093,0,0,0.0,0.1988466892026248,0.0,7,1,51.0,0,2.0,17.0,1000.0,0.0,1
50094,1,0,0.0,0.14022219825261567,0.0,6,1,51.0,0,2.0,12.0,0.0,0.0,1
50095,0,0,0.0,0.10332017108116404,0.0,8,1,51.0,1,2.0,22.0,1000.0,0.0,1
50096,0,0,0.0,0.13990797164531774,10000.0,2,0,51.0,0,2.0,5.0,0.0,0.0,1
50097,1,1,0.5,0.016579249098612567,0.0,5,1,52.0,0,2.0,7.0,0.0,0.0,1
50098,1,1,0.5,0.016240093542938806,100.0,2,1,51.0,0,1.0,6.0,400.0,0.0,1
50099,0,0,0.0,0.06344705753211628,10000.0,7,1,51.0,0,2.0,14.0,1000.0,0.0,1
50100,1,2,1.0,0.024942669498426922,0.0,5,1,52.0,0,2.0,20.0,0.0,0.0,1
50131,1,0,0.0,0.0952192456586183,0.0,12,1,51.0,0,2.0,11.0,0.0,0.0,1
50132,0,0,0.0,0.1101594558122883,0.0,4,0,51.0,0,2.0,13.0,0.0,0.0,1
50133,0,0,0.0,0.29927468700250054,70.0,7,1,52.0,0,2.0,21.0,0.0,0.0,1
50134,2,2,1.0,0.019759762882845405,0.0,5,0,51.0,0,2.0,16.0,0.0,0.0,1
50135,2,2,1.0,0.024929683053810287,0.0,6,0,16.0,0,2.0,8.0,0.0,0.0,1
50136,0,0,0.0,0.3488066763836502,200.0,16,1,51.0,0,2.0,31.0,4000.0,0.0,1
50137,0,0,0.0,0.05818102062554581,0.0,7,1,52.0,0,2.0,12.0,0.0,0.0,1
50138,0,0,0.0,0.13984909973471063,0.0,10,1,51.0,0,2.0,16.0,3000.0,0.0,1
50139,0,0,0.0,0.12471230183266539,60.0,4,1,52.0,0,2.0,24.0,1000.0,0.0,1
50151,0,0,0.0,0.3571428571428571,0.0,5,1,52.0,0,2.0,6.0,0.0,0.0,1
